reserva_cancelada,tempo_antecedencia,data_chegada,ano_chegada,mes_chegada,diadomes_chegada,nro_noites_fds,nro_noites_dds,adultos,criancas,bebes,alimentacao,país,segmento_mercado,cliente_recorrente,tipo_quarto,tipo_pgto,agencia_turismo,receita_por_noite,pedidos_especiais,status_reserva,data_status_reserva
1,19,16/10/2016,2016,10,16,2,3,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,60,1,Cancelada,29/09/2016
1,31,16/10/2016,2016,10,16,2,2,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,60,2,Cancelada,02/10/2016
1,23,16/10/2016,2016,10,16,2,2,2,0,0,HB,PRT,Grupos,0,E,Sem pgto,NULL,81,0,Cancelada,06/10/2016
1,23,16/10/2016,2016,10,16,2,2,2,0,0,HB,PRT,Grupos,0,E,Sem pgto,NULL,81,0,Cancelada,06/10/2016
1,14,16/10/2016,2016,10,16,2,2,2,0,0,BB,FRA,AT Online,0,A,Sem pgto,240,60,1,Cancelada,11/10/2016
1,243,16/10/2016,2016,10,16,2,5,2,1,0,HB,PRT,AT Online,0,E,Sem pgto,242,"141,7",1,Ausente,16/10/2016
0,23,16/10/2016,2016,10,16,0,0,1,0,0,BB,PRT,Grupos,0,A,Sem pgto,NULL,0,0,Confirmada,16/10/2016
0,41,16/10/2016,2016,10,16,1,0,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,48,0,Confirmada,17/10/2016
0,41,16/10/2016,2016,10,16,1,0,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,42,0,Confirmada,17/10/2016
0,2,16/10/2016,2016,10,16,1,0,2,0,0,BB,BEL,AT Online,0,A,Sem pgto,240,81,1,Confirmada,17/10/2016
0,5,16/10/2016,2016,10,16,1,0,1,0,0,BB,FRA,Direta,0,A,Sem pgto,NULL,75,0,Confirmada,17/10/2016
0,68,16/10/2016,2016,10,16,1,0,2,0,0,BB,USA,AT Offline,0,A,Sem pgto,177,54,0,Confirmada,17/10/2016
0,31,16/10/2016,2016,10,16,1,0,2,0,0,BB,FRA,Direta,0,D,Sem pgto,250,96,1,Confirmada,17/10/2016
0,2,16/10/2016,2016,10,16,1,0,1,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,72,2,Confirmada,17/10/2016
0,4,16/10/2016,2016,10,16,2,0,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,241,"47,55",1,Confirmada,18/10/2016
0,22,16/10/2016,2016,10,16,2,1,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,241,"45,89",1,Confirmada,19/10/2016
0,22,16/10/2016,2016,10,16,2,1,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,241,"43,89",1,Confirmada,19/10/2016
0,27,16/10/2016,2016,10,16,2,1,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,6,40,0,Confirmada,19/10/2016
0,27,16/10/2016,2016,10,16,2,1,2,0,0,HB,FRA,AT Offline,0,A,Sem pgto,6,"63,4",0,Confirmada,19/10/2016
0,27,16/10/2016,2016,10,16,2,1,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,6,40,0,Confirmada,19/10/2016
0,159,16/10/2016,2016,10,16,2,2,1,0,0,HB,SWE,Grupos,0,D,Sem pgto,NULL,58,0,Confirmada,20/10/2016
0,159,16/10/2016,2016,10,16,2,2,1,0,0,HB,SWE,Grupos,0,D,Sem pgto,NULL,60,0,Confirmada,20/10/2016
0,159,16/10/2016,2016,10,16,2,2,1,0,0,HB,SWE,Grupos,0,D,Sem pgto,NULL,58,0,Confirmada,20/10/2016
0,159,16/10/2016,2016,10,16,2,2,1,0,0,HB,SWE,Grupos,0,D,Sem pgto,NULL,58,0,Confirmada,20/10/2016
0,159,16/10/2016,2016,10,16,2,2,1,0,0,HB,SWE,Grupos,0,D,Sem pgto,NULL,58,0,Confirmada,20/10/2016
0,201,16/10/2016,2016,10,16,2,2,1,0,0,HB,GBR,AT Offline,0,A,Sem pgto,243,"34,85",0,Confirmada,20/10/2016
0,159,16/10/2016,2016,10,16,2,2,1,0,0,HB,SWE,Grupos,0,D,Sem pgto,NULL,58,0,Confirmada,20/10/2016
0,72,16/10/2016,2016,10,16,2,2,1,0,0,HB,GBR,AT Offline,0,A,Sem pgto,243,54,0,Confirmada,20/10/2016
0,159,16/10/2016,2016,10,16,2,2,1,0,0,HB,SWE,Grupos,0,D,Sem pgto,NULL,58,0,Confirmada,20/10/2016
0,25,16/10/2016,2016,10,16,2,2,2,0,0,BB,FRA,AT Offline,0,A,Sem pgto,6,40,0,Confirmada,20/10/2016
0,219,16/10/2016,2016,10,16,2,2,2,0,0,HB,AUT,Grupos,0,E,Sem pgto,NULL,81,0,Confirmada,20/10/2016
0,9,16/10/2016,2016,10,16,2,2,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,2,96,0,Confirmada,20/10/2016
0,219,16/10/2016,2016,10,16,2,2,2,0,0,HB,DEU,Grupos,0,E,Sem pgto,NULL,81,0,Confirmada,20/10/2016
0,219,16/10/2016,2016,10,16,2,2,2,0,0,HB,DEU,Grupos,0,E,Sem pgto,NULL,81,0,Confirmada,20/10/2016
0,219,16/10/2016,2016,10,16,2,2,2,0,0,HB,ITA,Grupos,0,E,Sem pgto,NULL,81,0,Confirmada,20/10/2016
0,159,16/10/2016,2016,10,16,2,2,1,0,0,HB,DEU,Grupos,0,D,Sem pgto,NULL,58,0,Confirmada,20/10/2016
0,219,16/10/2016,2016,10,16,2,2,2,0,0,HB,DEU,Grupos,0,E,Sem pgto,NULL,"40,5",0,Confirmada,20/10/2016
0,68,16/10/2016,2016,10,16,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,96,46,0,Confirmada,20/10/2016
0,46,16/10/2016,2016,10,16,2,2,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,96,46,0,Confirmada,20/10/2016
0,188,16/10/2016,2016,10,16,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,96,48,0,Confirmada,20/10/2016
0,158,16/10/2016,2016,10,16,2,2,2,0,0,BB,GBR,AT Offline,0,E,Sem pgto,2,67,0,Confirmada,20/10/2016
0,172,16/10/2016,2016,10,16,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,96,46,0,Confirmada,20/10/2016
0,173,16/10/2016,2016,10,16,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,96,46,0,Confirmada,20/10/2016
0,178,16/10/2016,2016,10,16,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,96,46,0,Confirmada,20/10/2016
0,30,16/10/2016,2016,10,16,2,2,2,0,0,HB,ESP,AT Online,0,D,Sem pgto,240,"113,75",2,Confirmada,20/10/2016
0,13,16/10/2016,2016,10,16,2,2,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,40,85,0,Confirmada,20/10/2016
0,186,16/10/2016,2016,10,16,2,2,3,0,0,BB,CN,AT Offline,0,A,Sem pgto,96,"62,1",0,Confirmada,20/10/2016
0,178,16/10/2016,2016,10,16,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,96,48,1,Confirmada,20/10/2016
0,178,16/10/2016,2016,10,16,2,2,2,0,0,BB,CN,AT Offline,0,A,Sem pgto,96,48,1,Confirmada,20/10/2016
0,18,16/10/2016,2016,10,16,2,2,2,0,0,BB,GBR,AT Offline,0,A,Sem pgto,243,46,1,Confirmada,20/10/2016
0,52,16/10/2016,2016,10,16,2,3,2,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,"76,6",3,Confirmada,21/10/2016
0,57,16/10/2016,2016,10,16,2,3,2,0,0,BB,GBR,AT Online,0,D,Sem pgto,240,68,2,Confirmada,21/10/2016
0,18,16/10/2016,2016,10,16,2,4,2,0,0,BB,GBR,AT Online,1,F,Sem pgto,241,79,2,Confirmada,22/10/2016
0,170,16/10/2016,2016,10,16,2,4,3,0,0,HB,GBR,AT Offline,0,D,Sem pgto,40,"110,83",0,Confirmada,22/10/2016
0,91,16/10/2016,2016,10,16,2,4,2,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,60,1,Confirmada,22/10/2016
0,163,16/10/2016,2016,10,16,2,5,2,0,0,HB,DEU,AT Online,0,D,Sem pgto,240,"102,43",2,Confirmada,23/10/2016
0,150,16/10/2016,2016,10,16,2,5,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,243,57,0,Confirmada,23/10/2016
0,132,16/10/2016,2016,10,16,2,5,2,0,0,HB,GBR,AT Offline,0,E,Sem pgto,40,95,0,Confirmada,23/10/2016
0,132,16/10/2016,2016,10,16,2,5,2,0,0,HB,PRT,AT Offline,0,E,Sem pgto,40,93,0,Confirmada,23/10/2016
0,244,16/10/2016,2016,10,16,2,5,2,0,0,HB,ESP,AT Online,0,E,Sem pgto,240,120,1,Confirmada,23/10/2016
0,244,16/10/2016,2016,10,16,2,5,2,1,0,HB,ESP,AT Online,0,E,Sem pgto,240,"145,5",1,Confirmada,23/10/2016
0,255,16/10/2016,2016,10,16,2,5,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,177,"75,6",0,Confirmada,23/10/2016
0,382,16/10/2016,2016,10,16,3,5,2,0,0,BB,GBR,Grupos,0,A,Sem pgto,NULL,49,0,Confirmada,24/10/2016
0,10,16/10/2016,2016,10,16,3,5,2,2,0,BB,NLD,AT Online,0,G,Sem pgto,240,"144,75",1,Confirmada,24/10/2016
0,163,16/10/2016,2016,10,16,4,6,2,0,0,HB,NLD,AT Online,0,D,Sem pgto,240,"99,3",2,Confirmada,26/10/2016
0,131,16/10/2016,2016,10,16,4,10,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,243,81,0,Confirmada,30/10/2016
0,178,16/10/2016,2016,10,16,4,10,2,0,0,HB,DEU,AT Online,0,D,Sem pgto,314,"80,57",0,Confirmada,30/10/2016
1,224,17/10/2016,2016,10,17,2,5,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"62,29",0,Cancelada,08/03/2016
1,224,17/10/2016,2016,10,17,2,5,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"62,29",0,Cancelada,08/03/2016
1,224,17/10/2016,2016,10,17,2,5,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"62,29",0,Cancelada,27/04/2016
1,224,17/10/2016,2016,10,17,2,5,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"62,29",0,Cancelada,27/04/2016
1,180,17/10/2016,2016,10,17,2,5,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,57,0,Cancelada,02/05/2016
1,161,17/10/2016,2016,10,17,1,1,1,0,0,BB,BEL,AT Online,0,D,Sem pgto,240,68,0,Cancelada,09/05/2016
1,161,17/10/2016,2016,10,17,1,1,1,0,0,BB,BEL,AT Online,0,A,Sem pgto,240,49,0,Cancelada,09/05/2016
1,109,17/10/2016,2016,10,17,3,5,2,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,58,0,Cancelada,30/06/2016
1,95,17/10/2016,2016,10,17,1,4,2,0,0,BB,POL,AT Online,0,A,Sem pgto,240,58,1,Cancelada,19/07/2016
1,154,17/10/2016,2016,10,17,1,3,1,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"49,25",0,Cancelada,21/07/2016
1,161,17/10/2016,2016,10,17,1,1,2,0,0,BB,BEL,AT Online,0,D,Sem pgto,240,68,0,Cancelada,10/08/2016
1,68,17/10/2016,2016,10,17,1,0,1,0,0,BB,BEL,AT Online,0,A,Sem pgto,240,49,1,Cancelada,11/08/2016
1,62,17/10/2016,2016,10,17,1,3,2,0,0,HB,GBR,AT Online,0,D,Sem pgto,240,98,1,Cancelada,24/08/2016
1,67,17/10/2016,2016,10,17,1,0,2,0,0,BB,BEL,AT Online,0,D,Sem pgto,240,68,2,Cancelada,29/08/2016
1,58,17/10/2016,2016,10,17,1,3,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,58,1,Cancelada,04/09/2016
1,30,17/10/2016,2016,10,17,1,3,1,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"57,25",0,Cancelada,18/09/2016
1,22,17/10/2016,2016,10,17,1,2,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,60,2,Cancelada,29/09/2016
1,17,17/10/2016,2016,10,17,1,2,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,60,1,Cancelada,04/10/2016
1,7,17/10/2016,2016,10,17,1,1,1,0,0,BB,PRT,AT Offline,1,A,Sem pgto,NULL,46,0,Ausente,17/10/2016
0,12,17/10/2016,2016,10,17,0,0,2,0,0,HB,ESP,AT Online,0,D,Sem pgto,240,0,2,Confirmada,17/10/2016
0,0,17/10/2016,2016,10,17,1,0,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,45,0,Confirmada,18/10/2016
0,3,17/10/2016,2016,10,17,1,0,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,"57,9",1,Confirmada,18/10/2016
0,189,17/10/2016,2016,10,17,1,0,2,0,0,BB,NLD,AT Online,0,A,Sem pgto,240,60,2,Confirmada,18/10/2016
0,5,17/10/2016,2016,10,17,1,0,1,0,0,HB,CYP,Corporativo,0,A,Sem pgto,59,54,0,Confirmada,18/10/2016
0,2,17/10/2016,2016,10,17,1,0,1,0,0,BB,PRT,AT Offline,0,A,Sem pgto,327,45,0,Confirmada,18/10/2016
0,0,17/10/2016,2016,10,17,1,0,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,76,0,Confirmada,18/10/2016
0,7,17/10/2016,2016,10,17,1,0,2,0,0,BB,ESP,AT Online,0,D,Sem pgto,240,96,0,Confirmada,18/10/2016
0,12,17/10/2016,2016,10,17,1,0,2,0,0,BB,BRA,AT Online,0,A,Sem pgto,240,71,2,Confirmada,18/10/2016
0,0,17/10/2016,2016,10,17,1,0,2,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,75,0,Confirmada,18/10/2016
0,235,17/10/2016,2016,10,17,1,1,2,0,0,BB,BEL,Direta,0,D,Sem pgto,NULL,"68,5",1,Confirmada,19/10/2016
0,235,17/10/2016,2016,10,17,1,1,2,0,0,BB,BEL,Direta,0,D,Sem pgto,NULL,"74,5",1,Confirmada,19/10/2016
0,13,17/10/2016,2016,10,17,1,1,1,0,0,BB,PRT,Direta,0,A,Sem pgto,250,"41,4",0,Confirmada,19/10/2016
0,2,17/10/2016,2016,10,17,1,1,2,0,0,BB,USA,AT Online,0,A,Sem pgto,306,"42,65",0,Confirmada,19/10/2016
0,22,17/10/2016,2016,10,17,1,1,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,60,3,Confirmada,19/10/2016
0,22,17/10/2016,2016,10,17,1,1,2,0,0,BB,CHE,AT Online,0,A,Sem pgto,240,66,1,Confirmada,19/10/2016
0,2,17/10/2016,2016,10,17,1,2,1,0,0,BB,NULL,AT Offline,0,A,Sem pgto,327,39,0,Confirmada,20/10/2016
0,25,17/10/2016,2016,10,17,1,2,1,0,0,HB,DEU,AT Online,0,A,Sem pgto,240,68,2,Confirmada,20/10/2016
0,0,17/10/2016,2016,10,17,1,2,1,0,0,HB,ITA,Grupos,0,A,Sem pgto,NULL,50,1,Confirmada,20/10/2016
0,56,17/10/2016,2016,10,17,1,2,2,0,0,HB,ITA,AT Online,0,D,Sem pgto,240,106,2,Confirmada,20/10/2016
0,176,17/10/2016,2016,10,17,1,3,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"58,25",0,Confirmada,21/10/2016
0,6,17/10/2016,2016,10,17,1,3,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,242,70,2,Confirmada,21/10/2016
0,5,17/10/2016,2016,10,17,1,3,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,"67,5",0,Confirmada,21/10/2016
0,64,17/10/2016,2016,10,17,1,3,2,0,0,HB,GBR,AT Online,0,A,Sem pgto,241,"73,76",1,Confirmada,21/10/2016
0,71,17/10/2016,2016,10,17,1,3,2,0,0,HB,POL,AT Online,0,D,Sem pgto,240,98,2,Confirmada,21/10/2016
0,18,17/10/2016,2016,10,17,1,3,2,0,0,BB,PRT,AT Online,0,D,Sem pgto,240,81,0,Confirmada,21/10/2016
0,7,17/10/2016,2016,10,17,1,3,2,0,0,BB,ESP,AT Online,0,D,Sem pgto,240,88,0,Confirmada,21/10/2016
0,26,17/10/2016,2016,10,17,1,3,2,0,0,BB,GBR,AT Online,0,D,Sem pgto,314,67,1,Confirmada,21/10/2016
0,77,17/10/2016,2016,10,17,2,5,2,0,0,BB,PRT,Direta,0,F,Sem pgto,NULL,"9,71",0,Confirmada,24/10/2016
0,173,17/10/2016,2016,10,17,2,5,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,"58,71",1,Confirmada,24/10/2016
0,173,17/10/2016,2016,10,17,2,5,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,57,1,Confirmada,24/10/2016
0,107,17/10/2016,2016,10,17,2,5,2,2,0,BB,GBR,AT Online,0,G,Sem pgto,240,118,1,Confirmada,24/10/2016
0,77,17/10/2016,2016,10,17,2,5,2,0,0,BB,IRL,Direta,0,F,Sem pgto,NULL,10,0,Confirmada,24/10/2016
0,134,17/10/2016,2016,10,17,2,5,2,0,0,HB,DEU,AT Online,0,D,Sem pgto,240,100,2,Confirmada,24/10/2016
0,220,17/10/2016,2016,10,17,2,5,2,0,0,HB,GBR,AT Offline,0,D,Sem pgto,243,"72,75",0,Confirmada,24/10/2016
0,222,17/10/2016,2016,10,17,2,5,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,64,2,Confirmada,24/10/2016
0,170,17/10/2016,2016,10,17,4,10,2,0,0,BB,GBR,AT Offline,0,D,Sem pgto,243,"49,5",1,Confirmada,31/10/2016
1,386,18/10/2016,2016,10,18,0,3,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,"50,4",2,Cancelada,09/10/2015
1,386,18/10/2016,2016,10,18,0,5,2,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,"50,4",2,Cancelada,09/10/2015
1,132,18/10/2016,2016,10,18,0,4,3,0,0,BB,IRL,AT Online,0,A,Sem pgto,240,93,0,Cancelada,09/06/2016
1,132,18/10/2016,2016,10,18,0,4,3,0,0,BB,IRL,AT Online,0,D,Sem pgto,240,103,0,Cancelada,09/06/2016
1,131,18/10/2016,2016,10,18,0,4,2,0,0,BB,IRL,AT Online,1,A,Sem pgto,240,58,0,Cancelada,09/06/2016
1,116,18/10/2016,2016,10,18,0,4,2,0,0,BB,GBR,AT Online,0,A,Sem pgto,240,58,0,Cancelada,24/06/2016
1,91,18/10/2016,2016,10,18,0,4,2,1,0,BB,IRL,AT Online,0,A,Sem pgto,240,"75,5",0,Cancelada,21/07/2016
1,111,18/10/2016,2016,10,18,0,4,3,1,0,BB,IRL,AT Online,0,H,Sem pgto,240,123,0,Cancelada,21/07/2016
1,71,18/10/2016,2016,10,18,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,241,"44,66",1,Cancelada,20/09/2016
1,71,18/10/2016,2016,10,18,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,241,"44,66",1,Cancelada,20/09/2016
1,71,18/10/2016,2016,10,18,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,241,"44,66",1,Cancelada,20/09/2016
1,71,18/10/2016,2016,10,18,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,241,"44,66",1,Cancelada,20/09/2016
1,71,18/10/2016,2016,10,18,0,2,2,0,0,BB,PRT,AT Online,0,A,Sem pgto,241,"44,66",1,Cancelada,20/09/2016
1,41,18/10/2016,2016,10,18,0,3,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,"63,67",1,Cancelada,26/09/2016
1,18,18/10/2016,2016,10,18,0,2,2,0,0,BB,FRA,AT Online,0,A,Sem pgto,240,72,3,Cancelada,02/10/2016
1,47,18/10/2016,2016,10,18,0,1,1,0,0,HB,PRT,Grupos,0,A,Sem pgto,368,52,0,Cancelada,04/10/2016
1,63,18/10/2016,2016,10,18,0,4,2,0,0,BB,DEU,AT Online,0,D,Sem pgto,240,74,2,Cancelada,05/10/2016
1,22,18/10/2016,2016,10,18,0,3,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,60,1,Cancelada,06/10/2016
1,14,18/10/2016,2016,10,18,0,3,1,0,0,BB,GBR,Direta,0,D,Sem pgto,250,75,0,Cancelada,06/10/2016
1,18,18/10/2016,2016,10,18,0,3,2,2,0,BB,RUS,AT Online,0,G,Sem pgto,240,130,0,Cancelada,08/10/2016
1,0,18/10/2016,2016,10,18,0,1,3,1,0,BB,FRA,AT Online,0,H,Sem pgto,240,150,0,Cancelada,18/10/2016
0,1,18/10/2016,2016,10,18,0,1,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,42,0,Confirmada,19/10/2016
0,4,18/10/2016,2016,10,18,0,1,1,0,0,BB,PRT,Corporativo,1,A,Sem pgto,NULL,42,1,Confirmada,19/10/2016
0,5,18/10/2016,2016,10,18,0,1,1,0,0,BB,PRT,Corporativo,1,A,Sem pgto,NULL,39,0,Confirmada,19/10/2016
0,5,18/10/2016,2016,10,18,0,1,1,0,0,BB,PRT,Corporativo,1,A,Sem pgto,NULL,42,1,Confirmada,19/10/2016
0,11,18/10/2016,2016,10,18,0,1,2,0,0,BB,ESP,AT Offline,0,A,Sem pgto,6,46,0,Confirmada,19/10/2016
0,1,18/10/2016,2016,10,18,0,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,45,0,Confirmada,19/10/2016
0,1,18/10/2016,2016,10,18,0,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,45,0,Confirmada,19/10/2016
0,4,18/10/2016,2016,10,18,0,1,1,0,0,BB,ESP,Direta,0,D,Sem pgto,250,85,0,Confirmada,19/10/2016
0,4,18/10/2016,2016,10,18,0,1,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,42,0,Confirmada,19/10/2016
0,69,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,PRT,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,1,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,52,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,72,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,1,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,52,0,Confirmada,19/10/2016
0,47,18/10/2016,2016,10,18,0,1,2,0,0,HB,RUS,Grupos,0,A,Sem pgto,368,52,0,Confirmada,19/10/2016
0,14,18/10/2016,2016,10,18,0,1,1,0,0,HB,PRT,Grupos,0,A,Sem pgto,368,0,0,Confirmada,19/10/2016
0,1,18/10/2016,2016,10,18,0,1,2,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,81,2,Confirmada,19/10/2016
0,6,18/10/2016,2016,10,18,0,1,2,0,0,BB,PRT,AT Online,0,G,Sem pgto,240,135,1,Confirmada,19/10/2016
0,6,18/10/2016,2016,10,18,0,1,2,1,0,BB,PRT,AT Online,0,A,Sem pgto,241,"50,05",1,Confirmada,19/10/2016
0,0,18/10/2016,2016,10,18,0,2,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,50,0,Confirmada,20/10/2016
0,6,18/10/2016,2016,10,18,0,2,1,0,0,BB,NULL,Corporativo,0,A,Sem pgto,NULL,54,0,Confirmada,20/10/2016
0,3,18/10/2016,2016,10,18,0,2,1,0,0,BB,NULL,AT Offline,0,A,Sem pgto,327,45,0,Confirmada,20/10/2016
0,8,18/10/2016,2016,10,18,0,2,1,0,0,BB,PRT,AT Online,0,A,Sem pgto,240,62,0,Confirmada,20/10/2016
0,0,18/10/2016,2016,10,18,0,2,1,0,0,BB,PRT,Corporativo,1,A,Sem pgto,NULL,50,0,Confirmada,20/10/2016
0,5,18/10/2016,2016,10,18,0,2,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,57,0,Confirmada,20/10/2016
0,5,18/10/2016,2016,10,18,0,2,1,0,0,BB,PRT,Corporativo,0,A,Sem pgto,NULL,51,0,Confirmada,20/10/2016
0,1,18/10/2016,2016,10,18,0,2,1,0,0,BB,PRT,Direta,0,A,Sem pgto,NULL,56,0,Confirmada,20/10/2016
0,28,18/10/2016,2016,10,18,0,2,2,0,0,BB,USA,AT Online,0,A,Sem pgto,241,"43,89",1,Confirmada,20/10/2016
0,28,18/10/2016,2016,10,18,0,2,2,0,0,BB,USA,AT Online,0,A,Sem pgto,241,"43,89",1,Confirmada,20/10/2016
0,28,18/10/2016,2016,10,18,0,2,2,0,0,BB,USA,AT Online,0,A,Sem pgto,241,"43,89",1,Confirmada,20/10/2016
0,28,18/10/2016,2016,10,18,0,2,2,0,0,BB,USA,AT Online,0,A,Sem pgto,241,"43,89",1,Confirmada,20/10/2016
0,28,18/10/2016,2016,10,18,0,2,2,0,0,BB,USA,AT Online,0,A,Sem pgto,241,"43,89",1,Confirmada,20/10/2016
0,8,18/10/2016,2016,10,18,0,2,2,0,0,BB,NLD,AT Online,0,A,Sem pgto,240,71,1,Confirmada,20/10/2016
0,80,18/10/2016,2016,10,18,0,2,2,0,0,BB,FRA,AT Online,0,A,Sem pgto,240,66,1,Confirmada,20/10/2016
0,14,18/10/2016,2016,10,18,0,3,1,0,0,BB,GBR,AT Online,0,D,Sem pgto,314,66,1,Confirmada,21/10/2016
0,1,18/10/2016,2016,10,18,0,3,2,0,0,BB,PRT,AT Online,0,E,Sem pgto,240,90,1,Confirmada,21/10/2016
0,20,18/10/2016,2016,10,18,0,4,1,0,0,BB,ESP,AT Online,0,A,Sem pgto,240,57,2,Confirmada,22/10/2016
0,77,18/10/2016,2016,10,18,0,4,2,0,0,BB,PRT,AT Offline,0,A,Sem pgto,96,48,1,Confirmada,22/10/2016
0,111,18/10/2016,2016,10,18,0,4,2,0,0,BB,IRL,AT Online,0,D,Sem pgto,147,"57,76",0,Confirmada,22/10/2016
0,7,18/10/2016,2016,10,18,0,5,2,0,0,HB,POL,Direta,0,D,Sem pgto,250,"124,33",1,Confirmada,23/10/2016
